trial,matrix_kind,algorithm,implementation,label,m,n,measurement_ratio,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
6,gaussian,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.050481208678627376,0.004761273303709382,0.06900198043324106,0.9375,1.0,0,0.002328401998966001,6,15.0,0.501228538178777,noise_floor,0,1,0.00019920695922337472,16.5,False,,0,0,2.057944610199689,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3496.0,768.0,2048.0,0.0,0.0,0.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,3.216401091776788e-05,0.0016198599914787337,0.0001623319840291515,3.781898703891784e-05,0.00015535802231170237
6,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.050481208678627376,0.004761273301514903,0.0690019804173395,0.9375,1.0,0,0.001259644006495364,6,15.0,0.5012285381787769,noise_floor,0,1,0.00014520100376103073,0.0,True,,0,0,2.0579446101996886,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4968.0,768.0,2048.0,0.0,1800.0,120.0,120.0,56.0,48.0,0.0,0.0,8.0,0.0,2.909199974965304e-05,0.0006409100024029613,0.00026271100796293467,4.252897633705288e-05,0.0001233670045621693
7,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.04173273586133545,0.004457136496259972,0.0667617891930704,0.875,0.875,0,0.0011000980011885986,16,16.0,0.353204846201597,target_sparsity_reached,2,2,0.00043943697528447956,1.0,False,,0,0,2.015152785682793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.653903983533382e-05,0.00010596599895507097,0.00043943697528447956,0.00011737098975572735,0.0
7,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.04173273586133545,0.0044571364954026655,0.06676178918664977,0.875,0.875,0,0.0005423120019258931,16,16.0,0.35320484620159687,target_sparsity_reached,2,2,0.00021651998395100236,1.0,True,,0,0,2.015152785682793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,5.3386029321700335e-05,2.1925981855019927e-05,0.00021651998395100236,7.287799962796271e-05,0.00011134101077914238
7,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.04173273586133545,0.003377140691588138,0.058113171412237846,0.875,0.875,0,0.00047072199231479317,6,16.0,0.3747290690186526,target_sparsity_reached,2,2,0.00018986598297487944,3.0,False,,0,0,2.2499849106094527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.433201007079333e-05,6.487099744845182e-05,0.00018986598297487944,3.5195989767089486e-05,0.0
7,gaussian,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.04173273586133545,0.00337714069472312,0.05811317143921092,0.875,0.875,0,0.00025037600426003337,6,16.0,0.37472906901865266,target_sparsity_reached,2,2,8.856099157128483e-05,3.0,True,,0,0,2.2499849106094527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.156998380087316e-05,5.331302236299962e-05,8.856099157128483e-05,3.039299917872995e-05,0.0
7,gaussian,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.04173273586133545,0.00374885428778194,0.06122788815386286,0.875,0.875,0,0.00455263200274203,6,16.0,0.3593282007583615,target_sparsity_reached,2,2,0.00045209201925899833,17.666666666666668,False,,0,0,2.0026438302573686,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,4.7259018174372613e-05,0.003129607008304447,0.00037520100886467844,8.50890064612031e-05,0.000313533004373312
7,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.04173273586133545,0.004457136495402667,0.06676178918664978,0.875,0.875,0,0.001772114002960734,6,16.0,0.3532048462015968,target_sparsity_reached,2,2,0.0001900660281535238,0.0,True,,0,0,2.0151527856827935,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,3.5091026802547276e-05,0.0009890200017252937,0.00034560701169539243,5.33039856236428e-05,0.00012739001249428838
8,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.05013658386592923,0.005534413435841993,0.07439363840975916,0.875,0.875,0,0.0011035280040232465,16,16.0,0.45265581774995495,target_sparsity_reached,2,2,0.00045211198448669165,1.0,False,,0,0,2.029979388018667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.87609426677227e-05,0.00010904697410296649,0.00045211198448669165,9.981503535527736e-05,0.0
8,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.05013658386592923,0.005534413432518291,0.07439363838742054,0.875,0.875,0,0.0006014529935782775,16,16.0,0.4526558177499549,target_sparsity_reached,2,2,0.0002291089913342148,1.0,True,,0,0,2.029979388018667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.170201231725514e-05,3.0718016205355525e-05,0.0002291089913342148,7.591200119350106e-05,0.00012945799971930683
8,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.05013658386592923,0.010536898345245583,0.10264939525026721,0.8125,0.8125,0,0.0005506059969775379,6,16.0,0.4860054540335106,target_sparsity_reached,3,3,0.00023327398230321705,3.0,False,,0,0,2.108373493527077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,3.085601201746613e-05,7.139098306652158e-05,0.00023327398230321705,4.379799065645784e-05,0.0
8,gaussian,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.05013658386592923,0.010536898339864065,0.10264939522405411,0.8125,0.8125,0,0.0002412269968772307,6,16.0,0.4860054540335105,target_sparsity_reached,3,3,8.69229988893494e-05,3.0,True,,0,0,2.108373493527077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.2527994588017464e-05,5.411598249338567e-05,8.69229988893494e-05,2.8731985366903245e-05,0.0
8,gaussian,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.05013658386592923,0.003954070450919868,0.06288139988040874,0.875,0.9333333333333333,0,0.002302557011716999,6,15.0,0.49559326624217526,noise_floor,1,2,0.00019573699682950974,16.5,False,,0,0,2.366078561792519,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3496.0,768.0,2048.0,0.0,0.0,0.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,2.6730995159596205e-05,0.0015977160073816776,0.00016012598644010723,3.406401083339006e-05,0.0001572179899085313
8,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.05013658386592923,0.00613517881735723,0.07832738229608614,0.875,0.9333333333333333,0,0.0012440300051821396,6,15.0,0.4744876921169216,noise_floor,1,2,0.00017299801402259618,0.0,True,,0,0,1.9574225880345533,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4968.0,768.0,2048.0,0.0,1800.0,120.0,120.0,56.0,48.0,0.0,0.0,8.0,0.0,2.3935004719533026e-05,0.0006045340123819187,0.0002647709916345775,4.2458996176719666e-05,0.00015293002070393413
9,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.03474958824700898,0.003444321908013007,0.05868834558933321,0.875,0.875,0,0.0010498640040168539,16,16.0,0.2876594264323074,target_sparsity_reached,2,2,0.0004162529803579673,1.0,False,,0,0,1.958369390240784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,7.530002039857209e-05,0.00010178101365454495,0.0004162529803579673,9.967696678359061e-05,0.0
9,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.03474958824700898,0.0034443219102995686,0.05868834560881375,0.875,0.875,0,0.0005754369922215119,16,16.0,0.28765942643230735,target_sparsity_reached,2,2,0.00022777696722187102,1.0,True,,0,0,1.958369390240784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.366298475768417e-05,2.255103026982397e-05,0.00022777696722187102,7.408000237774104e-05,0.00011828199785668403
9,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.03474958824700898,0.003444321908012971,0.058688345589332905,0.875,0.875,0,0.0005128240009071305,6,16.0,0.2876594264323074,target_sparsity_reached,2,2,0.00019505502132233232,3.0,False,,0,0,1.9583693902407833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.9270013328641653e-05,6.7407003371045e-05,0.00019505502132233232,3.927700163330883e-05,0.0
9,gaussian,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.03474958824700898,0.003444321910299572,0.05868834560881378,0.875,0.875,0,0.0002385359985055402,6,16.0,0.2876594264323074,target_sparsity_reached,2,2,8.390100265387446e-05,3.0,True,,0,0,1.9583693902407833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.8757989639416337e-05,4.934699973091483e-05,8.390100265387446e-05,2.819500514306128e-05,0.0
9,gaussian,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.03474958824700898,0.004662004199758692,0.06827887081490651,0.8125,0.8666666666666667,0,0.0021420330012915656,5,15.0,0.3356356490892104,noise_floor,2,3,0.00017851301527116448,20.0,False,,0,0,2.1056973025296157,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3384.0,768.0,2048.0,0.0,0.0,0.0,360.0,48.0,40.0,40.0,40.0,40.0,0.0,2.560700522735715e-05,0.0014986439928179607,0.00013451602717395872,3.1934992875903845e-05,0.00016257500101346523
9,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.03474958824700898,0.0029591975320999264,0.054398506708364026,0.875,0.875,0,0.0014141860010568053,6,16.0,0.2971090756980115,target_sparsity_reached,2,2,0.0001945169788086787,0.0,True,,0,0,2.2220278886544484,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,3.170900163240731e-05,0.0007101069641066715,0.00030656099261250347,5.333100853022188e-05,0.0001357799774268642
10,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.024764426747556245,0.0009749961253014075,0.03122492794709713,1.0,1.0,1,0.0012964089983142912,16,16.0,0.24484411172526985,target_sparsity_reached,0,0,0.0005425429699243978,1.0,False,,0,0,2.302473643920899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,7.42029951652512e-05,0.00013187300646677613,0.0005425429699243978,0.00012180801422800869,0.0
10,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.024764426747556245,0.0009749961268324898,0.03122492797161412,1.0,1.0,1,0.0006534069980261847,16,16.0,0.24484411172526982,target_sparsity_reached,0,0,0.00026370599516667426,1.0,True,,0,0,2.302473643920899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,5.88309922022745e-05,2.697001036722213e-05,0.00026370599516667426,8.650198287796229e-05,0.000134942980366759
10,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.024764426747556245,0.013116476155609439,0.11452718522520947,0.8125,0.8125,0,0.00046638101048301905,6,16.0,0.3176071806365663,target_sparsity_reached,3,3,0.00018645203090272844,3.0,False,,0,0,2.4954078891909863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.2737993276678026e-05,7.038500916678458e-05,0.00018645203090272844,3.4181008231826127e-05,0.0
10,gaussian,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.024764426747556245,0.013116476165993986,0.11452718527054608,0.8125,0.8125,0,0.0002992910012835637,6,16.0,0.3176071806365663,target_sparsity_reached,3,3,0.00010030000703409314,3.0,True,,0,0,2.4954078891909863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.3361004423350096e-05,8.476000220980495e-05,0.00010030000703409314,3.046198980882764e-05,0.0
10,gaussian,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.024764426747556245,0.006965766932868379,0.08346117021027431,0.875,0.875,0,0.002789820995531045,6,16.0,0.2859787854882704,target_sparsity_reached,2,2,0.00024656395544297993,17.666666666666668,False,,0,0,2.336501690497198,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.205898974556476e-05,0.0019509359844960272,0.00020563200814649463,4.4674015953205526e-05,0.00017025999841280282
10,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.024764426747556245,0.013116476165994014,0.1145271852705462,0.8125,0.8125,0,0.0014852070016786456,6,16.0,0.31760718063656623,target_sparsity_reached,3,3,0.00020995299564674497,0.0,True,,0,0,2.4954078891909854,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.7761008823290467e-05,0.0007469429983757436,0.0003203160158591345,4.854500002693385e-05,0.00015246294788084924
11,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.049717553629799946,0.0028184337146363128,0.05308892271120514,0.9375,0.9375,0,0.0012498799915192649,16,16.0,0.38824772635427124,target_sparsity_reached,1,1,0.00048410896852146834,1.0,False,,0,0,1.9017605808942626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,8.695098222233355e-05,0.00012269700528122485,0.00048410896852146834,0.000133705951157026,0.0
11,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.049717553629799946,0.0028184337102191257,0.05308892266960336,0.9375,0.9375,0,0.0005899200041312724,16,16.0,0.3882477263542713,target_sparsity_reached,1,1,0.0002371739683439955,1.0,True,,0,0,1.9017605808942626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.527200457639992e-05,2.3272019461728632e-05,0.0002371739683439955,7.780799933243543e-05,0.000117237024824135
11,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.049717553629799946,0.0017721651869175626,0.04209709238079944,0.875,0.875,0,0.0005686249933205545,6,16.0,0.4296433532813374,target_sparsity_reached,2,2,0.00021808700694236904,3.0,False,,0,0,2.2123808566245393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.8775990358553827e-05,7.999099034350365e-05,0.00021808700694236904,5.2109986427240074e-05,0.0
11,gaussian,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.049717553629799946,0.0017721651860690601,0.042097092370721526,0.875,0.875,0,0.00029258000722620636,6,16.0,0.42964335328133735,target_sparsity_reached,2,2,0.00010608596494421363,3.0,True,,0,0,2.2123808566245393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.9978982638567686e-05,5.203799810260534e-05,0.00010608596494421363,3.224001557100564e-05,0.0
11,gaussian,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.049717553629799946,0.001762263769250827,0.04197932549780698,0.875,0.875,0,0.0027005570009350777,6,16.0,0.4297373532398802,target_sparsity_reached,2,2,0.00022975799220148474,17.833333333333332,False,,0,0,2.293517672347482,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.151902637910098e-05,0.00192506198072806,0.000186956996913068,3.974602441303432e-05,0.0001718929852358997
11,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.049717553629799946,0.002011157891635545,0.044845935062562195,0.875,0.875,0,0.002293879006174393,6,16.0,0.43071263437036433,target_sparsity_reached,2,2,0.00030694602173753083,0.0,True,,0,0,2.514454445189602,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,8.058999083004892e-05,0.0012129349779570475,0.0004863090143771842,8.800499199423939e-05,0.0001741399901220575
12,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.03400172163701002,0.00539656322972127,0.07346130430179736,1.0,1.0,1,0.0012946609931532294,16,16.0,0.32461814696759256,target_sparsity_reached,0,0,0.0005194609984755516,1.0,False,,0,0,2.3246697850874902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,8.425999840255827e-05,0.00013733800733461976,0.0005194609984755516,0.00011594798706937581,0.0
12,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.03400172163701002,0.005396563230891453,0.07346130430976197,1.0,1.0,1,0.0007317069976124913,16,16.0,0.32461814696759256,target_sparsity_reached,0,0,0.0003109829704044387,1.0,True,,0,0,2.3246697850874902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.545599899254739e-05,3.280102100688964e-05,0.0003109829704044387,9.279401274397969e-05,0.00013462298375088722
12,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.03400172163701002,0.038374795183670984,0.19589485747122354,0.875,0.875,0,0.0006028159987181425,6,16.0,0.4601913784217296,target_sparsity_reached,2,2,0.00024900201242417097,3.0,False,,0,0,2.278306210109571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.7182017220184207e-05,8.76880221767351e-05,0.00024900201242417097,4.6962013584561646e-05,0.0
12,gaussian,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.03400172163701002,0.03837479518557204,0.19589485747607577,0.875,0.875,0,0.00025315300445072353,6,16.0,0.46019137842172947,target_sparsity_reached,2,2,8.666998473927379e-05,3.0,True,,0,0,2.278306210109571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.2927983081899583e-05,5.212100222706795e-05,8.666998473927379e-05,2.8970986022613943e-05,0.0
12,gaussian,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.03400172163701002,0.00539656322972127,0.07346130430179736,1.0,1.0,1,0.0032618730037938803,6,16.0,0.32461814696759256,target_sparsity_reached,0,0,0.00025359599385410547,17.333333333333332,False,,0,0,2.324669785087491,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3552.0,768.0,2048.0,0.0,0.0,0.0,488.0,56.0,48.0,48.0,48.0,48.0,0.0,5.1768001867458224e-05,0.002161463984521106,0.00018483999883756042,4.46359917987138e-05,0.0004387719964142889
12,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.03400172163701002,0.013025958888449627,0.11413132299438936,0.9375,0.9375,0,0.001912286999868229,6,16.0,0.32880643696904127,target_sparsity_reached,1,1,0.00021624700457323343,0.0,True,,0,0,2.202095078612407,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.9483999242074788e-05,0.0007632130145793781,0.0003243080136599019,7.292999362107366e-05,0.0005351759900804609
13,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.029272011630721382,0.0020101666338638176,0.044834881887474816,1.0,1.0,1,0.0011593740055104718,16,16.0,0.2756479737139567,target_sparsity_reached,0,0,0.0004795170098077506,1.0,False,,0,0,2.1741414287117045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,7.569197623524815e-05,0.0001163029664894566,0.0004795170098077506,0.00011046502913814038,0.0
13,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.029272011630721382,0.0020101666317056304,0.044834881863406645,1.0,1.0,1,0.0007018100004643202,16,16.0,0.2756479737139568,target_sparsity_reached,0,0,0.00027299999783281237,1.0,True,,0,0,2.1741414287117045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,7.166696013882756e-05,2.8516995371319354e-05,0.00027299999783281237,9.882294398266822e-05,0.00013691600179299712
13,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.029272011630721382,0.010384668335150367,0.10190519287627282,0.8125,0.8125,0,0.0006481259915744886,6,16.0,0.34787851887407145,target_sparsity_reached,3,3,0.0002350559807382524,3.0,False,,0,0,2.3949470531058292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,3.243001992814243e-05,0.00010412701522000134,0.0002350559807382524,7.356400601565838e-05,0.0
13,gaussian,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.029272011630721382,0.010384668347999528,0.10190519293931752,0.8125,0.8125,0,0.0002930129994638264,6,16.0,0.3478785188740715,target_sparsity_reached,3,3,0.00010482703510206193,3.0,True,,0,0,2.3949470531058292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,4.399199679028243e-05,5.6562028476037085e-05,0.00010482703510206193,3.2347990782000124e-05,0.0
13,gaussian,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.029272011630721382,0.002533009384767377,0.05032901136290457,0.9375,0.9375,0,0.0029430769936880097,6,16.0,0.2949531769744629,target_sparsity_reached,1,1,0.0002468820021022111,17.666666666666668,False,,0,0,2.315977208909962,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,4.239301779307425e-05,0.0020486269932007417,0.00020993099315091968,5.583500023931265e-05,0.00016528098785784096
13,gaussian,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.029272011630721382,0.004566707628247783,0.06757741951456701,0.875,0.875,0,0.0014409430004889145,6,16.0,0.3133491584295822,target_sparsity_reached,2,2,0.00017892300093080848,0.0,True,,0,0,2.326278241737186,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,3.238196950405836e-05,0.0007271039939951152,0.00029021198861300945,5.6155011407099664e-05,0.00014930698671378195
14,gaussian,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.04959547623509648,0.0015545927233217237,0.03942832387157389,1.0,1.0,1,0.0012313320039538667,16,16.0,0.46042565652442713,target_sparsity_reached,0,0,0.00047112503671087325,1.0,False,,0,0,2.018307068303245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,7.862900383770466e-05,0.00011937001545447856,0.00047112503671087325,0.00011509394971653819,0.0
14,gaussian,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.04959547623509648,0.0015545927225766012,0.03942832386212482,1.0,1.0,1,0.0006150469998829067,16,16.0,0.46042565652442713,target_sparsity_reached,0,0,0.00024139101151376963,1.0,True,,0,0,2.018307068303245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.498597213067114e-05,2.5704008294269443e-05,0.00024139101151376963,7.897602336015552e-05,0.00012813003559131175
14,gaussian,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.04959547623509648,0.005859975131724667,0.07655047440561467,0.9375,0.9375,0,0.0006258119974518195,6,16.0,0.5076378923042928,target_sparsity_reached,1,1,0.00022341801377478987,3.0,False,,0,0,2.0334570413922584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.9862014343962073e-05,8.440301462542266e-05,0.00022341801377478987,6.816200038883835e-05,0.0
14,gaussian,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.04959547623509648,0.005859975129883471,0.07655047439358866,0.9375,0.9375,0,0.00029114399512764066,6,16.0,0.5076378923042927,target_sparsity_reached,1,1,9.928901272360235e-05,3.0,True,,0,0,2.0334570413922584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.7785004931502044e-05,6.029897485859692e-05,9.928901272360235e-05,2.9884991818107665e-05,0.0
