coeff_mode,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
uniform,210,Improved-gOMP,optimized,0.002447710998239927,3.853000816889107e-05,0.0014064120186958462,0.00043200999789405614,6.693501200061291e-05,0.00021463996381498873
uniform,211,Improved-gOMP,baseline,0.0026259200094500557,2.7336995117366314e-05,0.0018882389995269477,0.00017132899665739387,3.4581011277623475e-05,0.000161999007104896
uniform,211,Improved-gOMP,optimized,0.0010711440118029714,1.9753992091864347e-05,0.000512169994181022,0.00023206399055197835,3.2132011256180704e-05,0.00013247100287117064
uniform,212,Improved-gOMP,baseline,0.0030930959910620004,3.087398363277316e-05,0.0021027090115239844,0.00017286502406932414,3.8112993934191763e-05,0.00039659798494540155
uniform,212,Improved-gOMP,optimized,0.0013404819910647348,3.033597022294998e-05,0.0006911350210430101,0.00027961299929302186,4.325099871493876e-05,0.00012258200149517506
uniform,213,Improved-gOMP,baseline,0.0027440709964139387,3.2369018299505115e-05,0.001903569995192811,0.00019111300935037434,3.815701347775757e-05,0.00017293498967774212
uniform,213,Improved-gOMP,optimized,0.0015502340102102607,3.1036019208841026e-05,0.0007799549930496141,0.0003340769762871787,5.11550169903785e-05,0.0001426379894837737
uniform,214,Improved-gOMP,baseline,0.0027052749937865883,3.984403156209737e-05,0.0019172800239175558,0.0001743030152283609,3.913496038876474e-05,0.00015824698493815958
uniform,214,Improved-gOMP,optimized,0.001219049998326227,2.5792003725655377e-05,0.0007648799801245332,0.00024369200400542468,3.831797221209854e-05,3.515015123412013e-06
uniform,215,Improved-gOMP,baseline,0.002858506006305106,2.9032002203166485e-05,0.0019004930218216032,0.00016828501247800887,4.539598012343049e-05,0.00037552599678747356
uniform,215,Improved-gOMP,optimized,0.0012609280092874542,2.4109016521833837e-05,0.0006394230149453506,0.00023234800028149039,3.7208039429970086e-05,0.00012267101556062698
uniform,216,Improved-gOMP,baseline,0.004180764997727238,5.1830982556566596e-05,0.0027873060025740415,0.00024645301164127886,6.196399044711143e-05,0.0005408939759945497
uniform,216,Improved-gOMP,optimized,0.0014496889925794676,3.547300002537668e-05,0.0007195880025392398,0.0002896619844250381,6.648199632763863e-05,0.00013865403889212757
uniform,217,Improved-gOMP,baseline,0.0024871890054782853,3.441798617132008e-05,0.0017060829704860225,0.0001714810059638694,3.4737036912702024e-05,0.0001785119966370985
uniform,217,Improved-gOMP,optimized,0.0014588120102416724,2.62629910139367e-05,0.0007947100093588233,0.00028566099354065955,4.2656974983401597e-05,0.00012971500109415501
uniform,218,Improved-gOMP,baseline,0.0034378299897070974,3.5998993553221226e-05,0.0021380719990702346,0.0001995819911826402,4.965100379195064e-05,0.0005583050078712404
uniform,218,Improved-gOMP,optimized,0.002160358999390155,4.2697007302194834e-05,0.0011266479996265844,0.00042377399222459644,6.760901305824518e-05,0.00023672998941037804
uniform,219,Improved-gOMP,baseline,0.00623866000387352,6.10599818173796e-05,0.004238855995936319,0.0003262839891249314,7.824999920558184e-05,0.0008250359969679266
uniform,219,Improved-gOMP,optimized,0.0021195320005062968,3.758897946681827e-05,0.001043914002366364,0.00039885401201900095,6.230799772311002e-05,0.00028094301524106413
uniform,220,Improved-gOMP,baseline,0.0024539139994885772,2.9786999220959842e-05,0.001709731004666537,0.0001654799998505041,3.602700599003583e-05,0.00016639598470646888
uniform,220,Improved-gOMP,optimized,0.002153729001292959,3.91000066883862e-05,0.001100058012525551,0.00042670799302868545,6.978002784308046e-05,0.000259109991020523
uniform,221,Improved-gOMP,baseline,0.0017950409965123981,2.1817031665705144e-05,0.0013341619924176484,0.00015319300291594118,3.0318027711473405e-05,3.838009433820844e-06
uniform,221,Improved-gOMP,optimized,0.0010285109892720357,2.1046012989245355e-05,0.0005747399991378188,0.00022163899848237634,3.28619935316965e-05,2.7469941414892673e-06
uniform,222,Improved-gOMP,baseline,0.002382408012636006,3.1153991585597396e-05,0.0016114050231408328,0.0002080220147036016,4.261998401489109e-05,0.00015034298121463507
uniform,222,Improved-gOMP,optimized,0.0017882559914141893,3.272001049481332e-05,0.0007154500199249014,0.00032270299561787397,8.998201519716531e-05,0.00041973902261815965
uniform,223,Improved-gOMP,baseline,0.0032963990088319406,4.771997919306159e-05,0.0022260530095081776,0.00019220501417294145,4.2813000618480146e-05,0.0003908939834218472
uniform,223,Improved-gOMP,optimized,0.0011953820066992193,2.1504994947463274e-05,0.0005495059740496799,0.00022305599122773856,5.6456003221683204e-05,0.00019638999947346747
uniform,224,Improved-gOMP,baseline,0.0032416930043837056,3.0134993721731007e-05,0.00197669499902986,0.0001669650082476437,3.6087032640352845e-05,0.0006830759957665578
uniform,224,Improved-gOMP,optimized,0.0015718009963165969,5.787801637779921e-05,0.0006372049829224125,0.00029579701367765665,5.5258991778828204e-05,0.0003037690185010433
uniform,225,Improved-gOMP,baseline,0.005452390993013978,5.798098572995514e-05,0.003944558993680403,0.0003730839816853404,8.246899233199656e-05,0.0003139769978588447
uniform,225,Improved-gOMP,optimized,0.0018679920030990615,3.470001684036106e-05,0.0010032280260929838,0.0003995970037067309,5.1978000556118786e-05,0.00014739898324478418
uniform,226,Improved-gOMP,baseline,0.004074257012689486,0.00013006501831114292,0.00300690699077677,0.00022825201449450105,5.489199247676879e-05,0.0001845230144681409
uniform,226,Improved-gOMP,optimized,0.0009846610046224669,2.3374013835564256e-05,0.000541668981895782,0.00020667599164880812,3.369399928487837e-05,2.7209898689761758e-06
uniform,227,Improved-gOMP,baseline,0.0036733490123879164,3.747599839698523e-05,0.0025374239921802655,0.0002765539975371212,5.8739009546115994e-05,0.0002749119885265827
uniform,227,Improved-gOMP,optimized,0.0021768510050605983,4.205101868137717e-05,0.0012168969988124445,0.0004306170012569055,6.816399400122464e-05,0.00017622798623051494
uniform,228,Improved-gOMP,baseline,0.002153017994714901,2.7624002541415393e-05,0.0016185539861908183,0.00017601597937755287,3.6693018046207726e-05,4.558009095489979e-06
uniform,228,Improved-gOMP,optimized,0.0010013419960159808,2.365998807363212e-05,0.000573160985368304,0.00023034497280605137,3.599197953008115e-05,2.8579961508512497e-06
uniform,229,Improved-gOMP,baseline,0.0018055770051432773,2.2612002794630826e-05,0.0013619999954244122,0.00013180699897930026,2.9754985007457435e-05,3.398003173060715e-06
uniform,229,Improved-gOMP,optimized,0.00147779899998568,2.6119989342987537e-05,0.0008228040096582845,0.00029032601742073894,4.3916996219195426e-05,0.00012110199895687401
uniform,230,Improved-gOMP,baseline,0.003730943994014524,5.6092001614160836e-05,0.0023916810023365542,0.0002515010128263384,5.571798828896135e-05,0.0005555670068133622
uniform,230,Improved-gOMP,optimized,0.001299587995163165,3.0269031412899494e-05,0.0006637500191573054,0.000258079991908744,4.9592010327614844e-05,0.00013307198241818696
uniform,231,Improved-gOMP,baseline,0.0025568009878043085,3.477004065643996e-05,0.0018163979693781585,0.0001701909932307899,3.5281977034173906e-05,0.00015114099369384348
uniform,231,Improved-gOMP,optimized,0.001208524001413025,2.4388020392507315e-05,0.0006235120235942304,0.00024839999969117343,3.882298187818378e-05,0.0001199140097014606
uniform,232,Improved-gOMP,baseline,0.003060146002098918,4.195801739115268e-05,0.0020942580013070256,0.00021215899323578924,5.140197754371911e-05,0.00026045301638077945
uniform,232,Improved-gOMP,optimized,0.001268651001737453,3.030301013495773e-05,0.000656714997603558,0.0002557940169936046,4.042098589707166e-05,0.00012380901898723096
uniform,233,Improved-gOMP,baseline,0.0032348250097129494,3.245699917897582e-05,0.002191979016060941,0.00020264199702069163,4.342501051723957e-05,0.0003893730026902631
uniform,233,Improved-gOMP,optimized,0.0011513359931996092,2.256901643704623e-05,0.0005293980066198856,0.0002448519808240235,3.7788006011396646e-05,0.00015534699195995927
uniform,234,Improved-gOMP,baseline,0.003060714007006027,2.9099013772793114e-05,0.0019394919945625588,0.0002053019852610305,3.771597403101623e-05,0.0003994209982920438
uniform,234,Improved-gOMP,optimized,0.0009551679977448657,2.8911992558278143e-05,0.0005342750082490966,0.00021157199807930738,3.4366006730124354e-05,2.765984390862286e-06
uniform,235,Improved-gOMP,baseline,0.002112036003381945,2.558900450821966e-05,0.0013927929976489395,0.00015741799143142998,3.5743985790759325e-05,0.00016987901472020894
uniform,235,Improved-gOMP,optimized,0.0009455169929424301,4.736098344437778e-05,0.0005286110244924203,0.00020558400137815624,3.321298572700471e-05,2.572996891103685e-06
uniform,236,Improved-gOMP,baseline,0.002816255990182981,4.281698784325272e-05,0.0020052759937243536,0.00017720599134918302,4.3929030653089285e-05,0.00015554999117739499
uniform,236,Improved-gOMP,optimized,0.0011402859963709489,2.025401045102626e-05,0.0005913099885219708,0.0002211529790656641,3.3863994758576155e-05,0.00011639100557658821
uniform,237,Improved-gOMP,baseline,0.0019470719998935238,2.5363013264723122e-05,0.001330380982835777,0.00013217100058682263,3.138298052363098e-05,0.00015022799198050052
uniform,237,Improved-gOMP,optimized,0.0012977639999007806,2.5101995561271906e-05,0.0007285610045073554,0.00024044999736361206,4.100399382878095e-05,3.1750096241012216e-06
uniform,238,Improved-gOMP,baseline,0.002067743000225164,3.0439987313002348e-05,0.0015253359888447449,0.00014095299411565065,6.118598685134202e-05,4.963003448210657e-06
uniform,238,Improved-gOMP,optimized,0.0010451760026626289,2.3293003323487937e-05,0.0005780200008302927,0.0002595590049168095,3.525702049955726e-05,3.202992957085371e-06
uniform,239,Improved-gOMP,baseline,0.0024369839957216755,3.0912982765585184e-05,0.001709798991214484,0.00017273698176722974,4.0421015000902116e-05,0.00014927801385056227
uniform,239,Improved-gOMP,optimized,0.0011935420043300837,2.964098530355841e-05,0.00060076400404796,0.00023416797921527177,5.53720019524917e-05,0.00011885998537763953
uniform,240,Improved-gOMP,baseline,0.0030383289995370433,2.7717993361875415e-05,0.001991017008549534,0.0001778250007191673,5.1408016588538885e-05,0.00042881499393843114
uniform,240,Improved-gOMP,optimized,0.0017935479991137981,3.2536001526750624e-05,0.0009009469795273617,0.0003306159924250096,5.825101106893271e-05,0.00015360100951511413
uniform,241,Improved-gOMP,baseline,0.0031279160029953346,4.726099723484367e-05,0.0020751769916387275,0.0001799970050342381,3.962199843954295e-05,0.0004286679904907942
uniform,241,Improved-gOMP,optimized,0.0010316179977962747,2.3279018932953477e-05,0.0005150880169821903,0.00020754501747433096,3.289700543973595e-05,0.0001150650205090642
uniform,242,Improved-gOMP,baseline,0.0040487649966962636,4.1772000258788466e-05,0.0025936739839380607,0.0002888779854401946,7.846199150662869e-05,0.000508091994561255
uniform,242,Improved-gOMP,optimized,0.0015504299954045564,2.772596781142056e-05,0.0006499289884231985,0.00025298197579104453,4.5754000893794e-05,0.00040752401400823146
uniform,243,Improved-gOMP,baseline,0.0043074100103694946,5.8740974054671824e-05,0.0027511939842952415,0.0002493459760444239,0.0001419999753125012,0.0004498329944908619
uniform,243,Improved-gOMP,optimized,0.0025061250053113326,5.03430055687204e-05,0.0011904939892701805,0.0005669470119755715,9.027401392813772e-05,0.00031481201585847884
uniform,244,Improved-gOMP,baseline,0.0029844279924873263,2.999098796863109e-05,0.0020085410069441423,0.00017189299978781492,3.518500307109207e-05,0.0003667010023491457
uniform,244,Improved-gOMP,optimized,0.0010724989988375455,2.0908992155455053e-05,0.0005263219936750829,0.00023344502551481128,3.41260019922629e-05,0.00012037402484565973
uniform,245,Improved-gOMP,baseline,0.0021804389980388805,2.732999564614147e-05,0.0014757800090592355,0.0001516450138296932,4.797399742528796e-05,0.00016600100207142532
uniform,245,Improved-gOMP,optimized,0.0012600939953699708,2.361802035011351e-05,0.0005461300170281902,0.00021047398331575096,3.344999277032912e-05,0.00011719900066964328
uniform,246,Improved-gOMP,baseline,0.003066573990508914,3.5240023862570524e-05,0.0020263070036889985,0.00019631600298453122,4.140297824051231e-05,0.00038367300294339657
uniform,246,Improved-gOMP,optimized,0.0014634010003646836,2.5690009351819754e-05,0.0006323590350802988,0.00025311100762337446,3.930399543605745e-05,0.00034983601653948426
uniform,247,Improved-gOMP,baseline,0.003163863002555445,3.5823017242364585e-05,0.0020637019915739074,0.00017572801152709872,9.208201663568616e-05,0.00027339698863215744
uniform,247,Improved-gOMP,optimized,0.001244798011612147,4.3747961171902716e-05,0.0006353290082188323,0.00024472201766911894,4.047603579238057e-05,0.00011868099682033062
uniform,248,Improved-gOMP,baseline,0.0023601029970450327,2.739201590884477e-05,0.0016289229824906215,0.0001709109783405438,4.5352018787525594e-05,0.00014349399134516716
uniform,248,Improved-gOMP,optimized,0.0011668860097415745,2.4520966690033674e-05,0.0005871160101378337,0.00023253701510839164,3.644998650997877e-05,0.0001176249934360385
uniform,249,Improved-gOMP,baseline,0.0038759109884267673,3.110601392108947e-05,0.0023902649991214275,0.00023561700072605163,4.747300408780575e-05,0.000746317018638365
uniform,249,Improved-gOMP,optimized,0.0023723379999864846,4.66290075564757e-05,0.001312812979449518,0.00046167698747012764,7.224699947983027e-05,0.00013291001960169524
uniform,250,Improved-gOMP,baseline,0.0026014299946837127,2.77079816441983e-05,0.0018806929874699563,0.00016854199930094182,3.45570151694119e-05,0.00014670300879515707
uniform,250,Improved-gOMP,optimized,0.0012163530045654625,2.4863984435796738e-05,0.0006058519938960671,0.00026842202350962907,3.7129007978364825e-05,0.0001240760029759258
uniform,251,Improved-gOMP,baseline,0.004965910004102625,3.6751021980307996e-05,0.003490756993414834,0.00025296998501289636,5.617999704554677e-05,0.0006748899904778227
uniform,251,Improved-gOMP,optimized,0.0024760189990047365,4.923199594486505e-05,0.0012723449908662587,0.0004910520074190572,7.576201460324228e-05,0.0002486919693183154
uniform,252,Improved-gOMP,baseline,0.004508625992457382,5.155701364856213e-05,0.003186002009897493,0.0003293289919383824,7.408896635752171e-05,0.0002772350126178935
uniform,252,Improved-gOMP,optimized,0.0023239919974002987,4.264901508577168e-05,0.0011905680148629472,0.000472654020995833,7.459496555384248e-05,0.00025815601111389697
uniform,253,Improved-gOMP,baseline,0.0023773400025675073,3.077997826039791e-05,0.0015328699810197577,0.00013805100752506405,3.3881020499393344e-05,0.0002883030101656914
uniform,253,Improved-gOMP,optimized,0.0017223219911102206,3.6909012123942375e-05,0.0010239309922326356,0.0003733140038093552,6.414699601009488e-05,5.239009624347091e-06
uniform,254,Improved-gOMP,baseline,0.002485888995579444,2.606402267701924e-05,0.0017610659851925448,0.0001648960169404745,3.36810335284099e-05,0.000157438000314869
uniform,254,Improved-gOMP,optimized,0.0012216460017953068,2.4470005882903934e-05,0.0006023919995641336,0.00026316002185922116,3.8183003198355436e-05,0.0001304660108871758
uniform,255,Improved-gOMP,baseline,0.0029609820048790425,3.2405005185864866e-05,0.0019343630119692534,0.00017866700363811105,3.8331985706463456e-05,0.0003957220178563148
uniform,255,Improved-gOMP,optimized,0.0012349369935691357,2.7677990146912634e-05,0.0006393999792635441,0.00025000798632390797,4.0023005567491055e-05,0.00011922600970137864
uniform,256,Improved-gOMP,baseline,0.0025673260097391903,2.842400863301009e-05,0.0017964430007850751,0.00016988598508760333,3.73419898096472e-05,0.00019378600700292736
uniform,256,Improved-gOMP,optimized,0.001313732995186001,2.5015993742272258e-05,0.0006883710157126188,0.00027219002367928624,4.187601734884083e-05,0.0001200680126203224
uniform,257,Improved-gOMP,baseline,0.002396769996266812,3.2063020626083016e-05,0.0016803629841888323,0.00016462898929603398,3.6694997106678784e-05,0.00014638103311881423
uniform,257,Improved-gOMP,optimized,0.0012841830030083656,3.587000537663698e-05,0.0006412740185623989,0.0002388560096733272,4.02899895561859e-05,0.0001240270066773519
uniform,258,Improved-gOMP,baseline,0.002904309003497474,2.769398270174861e-05,0.0019415429851505905,0.00017848699644673616,3.3958000130951405e-05,0.0003774879878619686
