snr_db,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
10.0,23,RMP,baseline,0.0008822570016491227,4.9442001909483224e-05,2.956200114567764e-05,0.0003432789962971583,0.0001353759944322519,0.0
10.0,23,RMP,optimized,0.0004453820001799613,4.623999848263338e-05,2.2519001504406333e-05,9.825398592511192e-05,0.0001177019985334482,9.288999353884719e-05
10.0,24,RMP,baseline,0.0008383309977944009,4.91310165671166e-05,2.7619997126748785e-05,0.0003233919960621279,0.00012818799950764515,0.0
10.0,24,RMP,optimized,0.0004325640002207365,4.547299613477662e-05,2.1277992345858365e-05,9.323099948232993e-05,0.00011632901077973656,9.230300202034414e-05
10.0,25,RMP,baseline,0.0010207230006926693,5.201500607654452e-05,3.210000795661472e-05,0.00041458100167801604,0.00015146899750106968,0.0
10.0,25,RMP,optimized,0.0005217030011408497,5.493400385603309e-05,2.4592001864220947e-05,0.00010985898916260339,0.00014419200306292623,0.00010713500887504779
10.0,26,RMP,baseline,0.0009866330001386814,6.838300032541156e-05,3.1727995519759133e-05,0.00037043101474409923,0.00015008099217084236,0.0
10.0,26,RMP,optimized,0.0004437710013007745,4.587399962474592e-05,2.2064999939175323e-05,9.689800208434463e-05,0.00012060799053870142,9.386399324284866e-05
10.0,27,RMP,baseline,0.0008540579983673524,5.008699372410774e-05,2.842499452526681e-05,0.00033592500039958395,0.00012840300041716546,0.0
10.0,27,RMP,optimized,0.0004379050005809404,4.586100476444699e-05,2.111099092871882e-05,9.885199688142166e-05,0.00011627499407040887,9.197299732477404e-05
10.0,28,RMP,baseline,0.0008649439987493679,5.114299710839987e-05,2.868800947908312e-05,0.0003351760024088435,0.0001303999924857635,0.0
10.0,28,RMP,optimized,0.00046101000043563545,4.749799700221047e-05,2.2309006453724578e-05,9.790700278244913e-05,0.00011840799561468884,9.58219934545923e-05
10.0,29,RMP,baseline,0.0008682869993208442,4.913700104225427e-05,3.3564992918400094e-05,0.0003352469975652639,0.000139288000355009,0.0
10.0,29,RMP,optimized,0.00043011399975512177,4.486199759412557e-05,2.1398995158961043e-05,9.452199810766615e-05,0.00011604700921452604,9.094199413084425e-05
15.0,0,RMP,baseline,0.0008960009981819894,4.933500531478785e-05,2.8582002414623275e-05,0.0003491180032142438,0.0001464240012865048,0.0
15.0,0,RMP,optimized,0.0004668299989134539,4.544100374914706e-05,3.381700298632495e-05,0.00010119000216946006,0.00012148399764555506,9.669999053585343e-05
15.0,1,RMP,baseline,0.0008116760000120848,4.07129991799593e-05,2.6317000447306782e-05,0.0003239539873902686,0.00011918801101273857,0.0
15.0,1,RMP,optimized,0.00042262499846401624,3.732600816874765e-05,2.1428000763989985e-05,9.646900434745476e-05,0.00011168800119776279,9.122500341618434e-05
15.0,2,RMP,baseline,0.0012466439984564204,6.0041998949600384e-05,4.079599602846429e-05,0.0004862589958065655,0.00020425700859050266,0.0
