trial,screening_ratio,algorithm,implementation,label,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec,group_size
249,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.02576931401727653,0.0030089734195912032,0.05485411032540044,0.9375,1.0,0,0.0012095550046069548,4,15.0,0.2216950268337664,noise_floor,0,1,0.0001222090213559568,17.5,True,,0,0,2.2131389278622002,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.3403001250699162e-05,0.0005580649885814637,0.00021179199393372983,3.227297565899789e-05,0.00013132000458426774,3.0
250,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03699239712096987,0.003876517013309916,0.06226168174174158,0.875,0.9333333333333333,0,0.001115986000513658,4,15.0,0.38196544467018617,noise_floor,1,2,0.00011025099956896156,17.5,True,,0,0,2.1272886020197252,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.1145984646864235e-05,0.0004850289988098666,0.00019444100325927138,2.90970056084916e-05,0.00014077601372264326,3.0
251,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03587414642867563,0.006489185504310395,0.08055548090794565,0.75,0.75,0,0.0015659210039302707,4,16.0,0.35457251631946335,target_sparsity_reached,4,4,0.00013634501374326646,18.75,True,,0,0,2.32311802182016,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,2.5161003577522933e-05,0.000757076995796524,0.00029103098495397717,3.570600529201329e-05,0.0001489329879404977,3.0
252,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.035325130909689466,0.00323072788072692,0.056839492263099256,0.9375,0.9375,0,0.0014479860110441223,4,16.0,0.3234265191201515,target_sparsity_reached,1,1,0.0001229839981533587,18.75,True,,0,0,2.1979744542268143,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,2.6999987312592566e-05,0.0007414649880956858,0.00022614900080952793,3.853598900604993e-05,0.00014386401744559407,3.0
253,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.05163575234452329,0.005910331632478297,0.0768786812613113,0.875,0.9333333333333333,0,0.0010628879972500727,4,15.0,0.46226190712157744,noise_floor,1,2,0.00010362901957705617,17.5,True,,0,0,2.077595235916879,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.352999581489712e-05,0.0004545989941107109,0.00018811601330526173,3.146899689454585e-05,0.00013086703256703913,3.0
254,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04304265084622443,0.00644230217699733,0.080263953160789,0.9375,0.9375,0,0.0015787269949214533,4,16.0,0.37621364363447013,target_sparsity_reached,1,1,0.00012354800128377974,18.75,True,,0,0,2.418788354482836,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,2.1799991372972727e-05,0.0005856429925188422,0.0002424620179226622,3.385099989827722e-05,0.00034588700509630144,3.0
255,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.0467855306631359,0.005485026268487934,0.07406096318903727,0.8125,0.8125,0,0.001191655988804996,4,16.0,0.4529281766821573,target_sparsity_reached,3,3,0.00010835801367647946,18.75,True,,0,0,2.0679905866838264,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,2.181601303163916e-05,0.000535703991772607,0.0001957509812200442,3.107698285020888e-05,0.0001606800069566816,3.0
256,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04977061347570602,0.004574647365643021,0.0676361394939349,0.9375,1.0,0,0.001081932001397945,4,15.0,0.489466064366389,noise_floor,0,1,0.00010685197776183486,17.5,True,,0,0,1.893378162353912,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.0616003894247115e-05,0.0004747100319946185,0.00018893700325861573,2.8206981369294226e-05,0.00013291501090861857,3.0
257,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.038185904628874424,0.013062369441180834,0.1142907233382519,0.75,0.75,0,0.0014274799905251712,4,16.0,0.3797247323450342,target_sparsity_reached,4,4,0.00013008699170313776,18.75,True,,0,0,2.020813061169314,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,2.5312998332083225e-05,0.0005860939854755998,0.0002396110212430358,3.479899896774441e-05,0.00022899702889844775,3.0
258,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.0356696830914994,0.012450383378501717,0.11158128596902671,0.875,0.875,0,0.0013787030038656667,4,16.0,0.37584980627308257,target_sparsity_reached,2,2,0.00012149101530667394,18.75,True,,0,0,2.023445452591503,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,2.595200203359127e-05,0.0005772019940195605,0.0002343749802093953,4.566997813526541e-05,0.00015375198563560843,3.0
259,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.030176317236043016,0.017246909732449505,0.13132749039119535,0.8125,0.8125,0,0.0012227600091136992,4,16.0,0.3619631020779344,target_sparsity_reached,3,3,0.00012149100075475872,18.75,True,,0,0,1.976931148192663,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,2.46299896389246e-05,0.0005139240092830732,0.000218215020140633,3.260199446231127e-05,0.00017137301620095968,3.0
260,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04035889486252708,0.003669812409659429,0.06057897663100153,0.8125,0.8125,0,0.001477393991081044,4,16.0,0.37445777002180713,target_sparsity_reached,3,3,0.0001169339957414195,18.75,True,,0,0,2.5084910690439455,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,3.842799924314022e-05,0.0006420690042432398,0.00022102599905338138,3.4115000744350255e-05,0.00016259100812021643,3.0
261,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03825536723810879,0.026830812762663157,0.16380113785521502,0.875,0.875,0,0.0015656929899705574,4,16.0,0.5579904663414361,target_sparsity_reached,2,2,0.00012281000090297312,18.75,True,,0,0,2.4264738984073175,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,2.4616994778625667e-05,0.0007975560001796111,0.00023552399943582714,4.364298365544528e-05,0.00016094800957944244,3.0
262,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03473612904529358,0.00675374248033651,0.08218115647967307,0.9375,1.0,0,0.0011010810121661052,4,15.0,0.33023433401765906,noise_floor,0,1,0.00010257700341753662,17.5,True,,0,0,1.8473558902037017,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.223897899966687e-05,0.00046904198825359344,0.00018719299987424165,3.113999264314771e-05,0.00013191699690651149,3.0
263,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.026768539365278975,0.003239143315444735,0.056913472178779734,0.8125,0.8666666666666667,0,0.0011269870010437444,4,15.0,0.25654654563947416,noise_floor,2,3,0.00010904298687819391,17.5,True,,0,0,2.1261676954029025,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.0795996533706784e-05,0.0004883159999735653,0.00021155898866709322,3.353999636601657e-05,0.0001358809822704643,3.0
264,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03956522232572216,0.0028121172319187505,0.053029399694120155,0.9375,0.9375,0,0.0017366050014970824,5,16.0,0.3629858204113141,target_sparsity_reached,1,1,0.00012865698954556137,15.0,True,,0,0,1.9030896624748475,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5632.0,768.0,2048.0,0.0,2048.0,128.0,432.0,48.0,40.0,40.0,40.0,40.0,0.0,2.8110021958127618e-05,0.0006383809959515929,0.00023386700195260346,4.480997449718416e-05,0.0004696780233643949,3.0
265,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03907756795282276,0.006589872835663034,0.0811780317306538,0.9375,0.9375,0,0.001128718999098055,4,16.0,0.36829029248031103,target_sparsity_reached,1,1,0.0001084509858628735,18.75,True,,0,0,2.4976539664134103,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,2.0704013877548277e-05,0.0004906289977952838,0.00019525298557709903,3.8076992495916784e-05,0.0001433629950042814,3.0
266,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04450052456200151,0.007732052443987637,0.08793208995575869,0.8125,0.8666666666666667,0,0.0010364180052420124,4,15.0,0.40460367230872146,noise_floor,2,3,9.741597750689834e-05,17.5,True,,0,0,2.094955643604439,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,1.9711005734279752e-05,0.0004602090048138052,0.00017787802789825946,2.7112997486256063e-05,0.00012636400060728192,3.0
267,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.057639840973994785,0.003918083569639535,0.0625945969684248,0.6875,0.7333333333333333,0,0.0011408080026740208,4,15.0,0.5019908528756519,noise_floor,4,5,0.00011374599125701934,17.5,True,,0,0,2.1432649181031085,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.0903011318296194e-05,0.0004902590153506026,0.00020106500596739352,2.919501275755465e-05,0.00014687198563478887,3.0
268,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.045230352721083604,0.004798982661756659,0.0692746899073295,0.9375,0.9375,0,0.0013029080000706017,4,16.0,0.3844690429506982,target_sparsity_reached,1,1,0.00012630497803911567,18.75,True,,0,0,2.1346876598173123,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,4.2611020035110414e-05,0.0005736929742852226,0.00022765899484511465,3.733401536010206e-05,0.00014510899200104177,3.0
269,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04342795309092775,0.006829463127126492,0.08264056586886667,0.875,0.9333333333333333,0,0.001051987987011671,4,15.0,0.3931344907702029,noise_floor,1,2,0.00010287300392519683,17.5,True,,0,0,2.0196859849780884,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.2075008018873632e-05,0.0004480539937503636,0.00018745599663816392,3.080601163674146e-05,0.00012960101594217122,3.0
270,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03733591878616587,0.0025501230504822838,0.05049874305843942,0.9375,1.0,0,0.0011092360073234886,4,15.0,0.3375284698341178,noise_floor,0,1,0.00010979500075336546,17.5,True,,0,0,1.8740150892954492,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.095001400448382e-05,0.00046990299597382545,0.00018721800006460398,2.935701922979206e-05,0.0001579890085849911,3.0
271,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04023287369847197,0.008118604234702334,0.09010329757951334,0.8125,0.8666666666666667,0,0.0011266239889664575,4,15.0,0.4299445810463955,noise_floor,2,3,0.00013931600551586598,17.5,True,,0,0,2.3493559454045374,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.2106018150225282e-05,0.00045204600610304624,0.00021968600049149245,3.296500653959811e-05,0.00013855799625162035,3.0
272,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03566278091645009,0.0064368250929998806,0.08022982670428673,0.8125,0.8666666666666667,0,0.0010916870087385178,4,15.0,0.37071772414990617,noise_floor,2,3,0.00010425600339658558,17.5,True,,0,0,2.0557909690136187,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.0588995539583266e-05,0.00045517699618358165,0.00018874798843171448,2.7772010071203113e-05,0.00013000502076465636,3.0
273,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.036818294245135594,0.0018164077782351958,0.04261933573197963,0.875,0.9333333333333333,0,0.0016002399934222922,4,15.0,0.35035516466712213,noise_floor,1,2,0.00015184900257736444,17.5,True,,0,0,1.9062582790545306,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.7831978513859212e-05,0.0006819750124122947,0.00027124100597575307,4.3706997530534863e-05,0.0002391219895798713,3.0
274,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.039824992546912595,0.0014609976891464612,0.03822299947867071,1.0,1.0,1,0.0028818059945479035,5,16.0,0.39697940551754635,target_sparsity_reached,0,0,0.00021028899936936796,15.0,True,,0,0,2.166107487349921,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5632.0,768.0,2048.0,0.0,2048.0,128.0,432.0,48.0,40.0,40.0,40.0,40.0,0.0,4.421999619808048e-05,0.0010348390060244128,0.00037969701224938035,7.551298767793924e-05,0.0008486960286973044,3.0
275,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.02227460682837638,0.04753001427599482,0.21801379377460228,0.75,0.75,0,0.001983823996852152,4,16.0,0.3625318146269207,target_sparsity_reached,4,4,0.00018234299204777926,18.75,True,,0,0,2.290508521959818,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,4.6109023969620466e-05,0.0008812890155240893,0.00034471698745619506,5.059198883827776e-05,0.0002461499971104786,3.0
276,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04024939908712149,0.0016683528963396927,0.04084547583686218,0.9375,0.9375,0,0.002234837011201307,4,16.0,0.33957819808966105,target_sparsity_reached,1,1,0.00025228800950571895,18.75,True,,0,0,2.0377270783242474,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,3.593799192458391e-05,0.000936788012040779,0.0004259879933670163,8.592700760345906e-05,0.000305534980725497,3.0
277,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.02297022299085456,0.02115878239195022,0.14546058707412884,0.8125,0.8125,0,0.002033808996202424,4,16.0,0.30226280795191507,target_sparsity_reached,3,3,0.00018514899420551956,18.75,True,,0,0,2.26015245209049,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,3.656600893009454e-05,0.0008549449994461611,0.0003788880130741745,5.3184994612820446e-05,0.0002644400083227083,3.0
278,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.050153790819841206,0.0026941657958555933,0.051905354211830526,0.875,0.9333333333333333,0,0.0019423920020926744,4,15.0,0.3883852680486478,noise_floor,1,2,0.00017857398779597133,17.5,True,,0,0,2.0340567897731696,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,3.7497011362574995e-05,0.0008368190028704703,0.00031763198785483837,5.2511997637338936e-05,0.0002883600100176409,3.0
279,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.038385134684859636,0.002140373327575992,0.04626416893856402,0.875,0.9333333333333333,0,0.002003630987019278,4,15.0,0.3057197240937148,noise_floor,1,2,0.00022997197811491787,17.5,True,,0,0,2.14067707496691,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,3.9102014852687716e-05,0.0008371330186491832,0.0003793089999817312,5.9722005971707404e-05,0.0002537280088290572,3.0
280,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.049045248603364164,0.007585899681999543,0.08709707045589732,0.9375,0.9375,0,0.001931078004417941,4,16.0,0.5328486240812252,target_sparsity_reached,1,1,0.00018300900410395116,18.75,True,,0,0,2.242973847770471,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,3.3195014111697674e-05,0.0008614130056230351,0.0003470910160103813,4.810800601262599e-05,0.0002475310175213963,3.0
281,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.040086498646529335,0.022611581485053604,0.15037147829642963,0.8125,0.8125,0,0.0019856900034938008,4,16.0,0.5368144043246429,target_sparsity_reached,3,3,0.0001797700097085908,18.75,True,,0,0,2.301969161525017,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,3.356998786330223e-05,0.0008572499937145039,0.0003434770042076707,4.9615002353675663e-05,0.00028333699447102845,3.0
282,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.038623518444501424,0.004017506898339314,0.06338380627841242,0.9375,1.0,0,0.001903647993458435,4,15.0,0.310977370070254,noise_floor,0,1,0.00018751101742964238,17.5,True,,0,0,1.8724423877279823,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,3.611900319810957e-05,0.000810432989965193,0.0003257799835409969,4.7712004743516445e-05,0.0002670399990165606,3.0
283,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.05526670415443998,0.01731752088791502,0.13159605194653454,0.875,0.875,0,0.0013830289972247556,4,16.0,0.6341071941774423,target_sparsity_reached,2,2,0.00012414898083079606,18.75,True,,0,0,2.1733044046449943,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,3.891400410793722e-05,0.0005632539978250861,0.00023329199757426977,3.831500362139195e-05,0.00014689199451822788,3.0
284,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04007615588494873,0.004855592297327015,0.0696820801736502,0.875,0.9333333333333333,0,0.001227311004186049,4,15.0,0.365403792931197,noise_floor,1,2,0.00011350100976414979,17.5,True,,0,0,1.9286664947601624,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.196898276451975e-05,0.0004778239963343367,0.00028184300754219294,3.5568999010138214e-05,0.0001477710175095126,3.0
285,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.044890546282009676,0.0037279427820815477,0.06105688152928831,0.9375,1.0,0,0.0011163589952047914,4,15.0,0.34593711028167295,noise_floor,0,1,0.00010573900362942368,17.5,True,,0,0,1.9724528585723802,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.2894979338161647e-05,0.00046168499102350324,0.00019314300152473152,4.899800114799291e-05,0.00012950299424119294,3.0
286,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04313527039149246,0.0007423154402887688,0.027245466417163217,1.0,1.0,1,0.0016416319995187223,5,16.0,0.4128337882841271,target_sparsity_reached,0,0,0.00012648804113268852,15.0,True,,0,0,2.0667987706959092,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5632.0,768.0,2048.0,0.0,2048.0,128.0,432.0,48.0,40.0,40.0,40.0,40.0,0.0,2.6071997126564384e-05,0.0005726670060539618,0.000217673004954122,3.559701144695282e-05,0.0004997560172341764,3.0
287,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.052800695492062594,0.006289812895699545,0.07930834064396723,0.8125,0.8666666666666667,0,0.0011775780003517866,4,15.0,0.46226938233281967,noise_floor,2,3,0.00010763503087218851,17.5,True,,0,0,2.0217765532229612,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.278000465594232e-05,0.000543167014257051,0.0001953690079972148,3.3181015169247985e-05,0.00013423299242276698,3.0
288,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04434089037270641,0.007316677598286262,0.08553758003524686,0.8125,0.8666666666666667,0,0.001041745999827981,4,15.0,0.45554289226593997,noise_floor,2,3,9.942101314663887e-05,17.5,True,,0,0,2.132486770744289,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.0717998268082738e-05,0.0004603099951054901,0.00018080300651490688,2.8167007258161902e-05,0.00012560698087327182,3.0
289,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04952263509701873,0.010823374478823148,0.10403544818389138,0.8125,0.8125,0,0.001088739008991979,4,16.0,0.4516234094320987,target_sparsity_reached,3,3,0.00010280399874318391,18.75,True,,0,0,2.1748474521294563,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,2.031700569204986e-05,0.0004799449961865321,0.0001882430078694597,2.7725007385015488e-05,0.00013400398893281817,3.0
290,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.05137287797229506,0.005461198443844494,0.07389992181216766,0.8125,0.8666666666666667,0,0.00111901099444367,4,15.0,0.5120176476764939,noise_floor,2,3,0.0001173000200651586,17.5,True,,0,0,2.09940123488488,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5208.0,768.0,2048.0,0.0,1800.0,120.0,304.0,40.0,32.0,32.0,32.0,32.0,0.0,2.1625994122587144e-05,0.00046792499779257923,0.00019908197282347828,3.024599573109299e-05,0.00013373797992244363,3.0
291,,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03418473680903273,0.0031879462566037323,0.05646190092977505,1.0,1.0,1,0.0012438789999578148,4,16.0,0.32545348539525204,target_sparsity_reached,0,0,0.00011153399827890098,18.75,True,,0,0,2.1927173656941346,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5480.0,768.0,2048.0,0.0,2048.0,128.0,320.0,40.0,32.0,32.0,32.0,32.0,0.0,2.040299295913428e-05,0.0005884990096092224,0.0002011669857893139,2.799399953801185e-05,0.00015564999193884432,3.0
