trial,k,algorithm,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver
28,24,OMP,96,256,0.375,gaussian,gaussian,20.0,0.03882975678880665,0.007911723423679821,0.08894786913512781,0.9166666666666666,0.9166666666666666,0,0.001969899982213974,24,24.0,0.29308456817785006,target_sparsity_reached,2,2,0.0,1.0,False,,0,0,2.5206840161491004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,24,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03882975678880665,0.06470891301203018,0.25437946656919885,0.7916666666666666,0.7916666666666666,0,0.000754000007873401,8,24.0,0.4335797190380088,target_sparsity_reached,5,5,0.0,3.0,False,,0,0,2.6265557098752916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,24,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03882975678880665,0.026005087664634746,0.16126093037259442,0.8333333333333334,0.8333333333333334,0,0.003132199984975159,10,24.0,0.33862220088261363,target_sparsity_reached,4,4,0.00025130005087703466,16.2,True,cholesky_solve,1,0,2.775147751624139,1.0,1.0,0.0,0.0,1.0,0.0,1.0
29,24,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04344469550288448,0.005092670964432335,0.07136295232424408,0.8333333333333334,0.8333333333333334,0,0.001870400010375306,24,24.0,0.2875891663678047,target_sparsity_reached,4,4,0.0,1.0,False,,0,0,2.479302830928749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,24,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04344469550288448,0.003921942578914623,0.06262541480033984,0.8333333333333334,0.8333333333333334,0,0.000692599976900965,8,24.0,0.3094982346526523,target_sparsity_reached,4,4,0.0,3.0,False,,0,0,2.5909388963248916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,24,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04344469550288448,0.0034233355278927235,0.05850927728055375,0.7916666666666666,0.95,0,0.0018379000248387456,8,20.0,0.3908762760780898,noise_floor,1,5,0.0001674000232014805,17.625,True,,0,0,2.2891766421221855,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05126561081036518,0.00793496168070095,0.08907840187554417,0.8928571428571429,0.8928571428571429,0,0.0035690000222530216,28,28.0,0.3550351071899635,target_sparsity_reached,3,3,0.0,1.0,False,,0,0,2.761728353842393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05126561081036518,0.014739521185589927,0.12140642975390524,0.8214285714285714,0.8214285714285714,0,0.001101000001654029,10,28.0,0.40722716660799835,target_sparsity_reached,5,5,0.0,3.0,False,,0,0,2.9439808417477216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05126561081036518,0.013478684412711547,0.1160977364667871,0.7857142857142857,0.9166666666666666,0,0.0030666000093333423,10,24.0,0.4928603645755693,noise_floor,2,6,0.0003009000211022794,17.1,True,,0,0,2.7819640190925528,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05316202188278034,0.015528232447942871,0.12461232863542383,0.8928571428571429,0.8928571428571429,0,0.0025618000072427094,28,28.0,0.45783472026173044,target_sparsity_reached,3,3,0.0,1.0,False,,0,0,3.3700080170274402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05316202188278034,0.04152778428390299,0.20378367030727215,0.7857142857142857,0.7857142857142857,0,0.0010265999881085008,10,28.0,0.5486453138540527,target_sparsity_reached,6,6,0.0,3.0,False,,0,0,3.2174973745260633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05316202188278034,0.03687683548361487,0.19203342282950348,0.8214285714285714,0.8214285714285714,0,0.0034321999992243946,12,28.0,0.5119822549325345,target_sparsity_reached,5,5,0.0003522999759297818,16.25,True,cholesky_solve,1,0,3.315197658265572,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.0450253650640048,0.01370214510665419,0.11705616219001112,0.8571428571428571,0.8571428571428571,0,0.002804100018693134,28,28.0,0.31421368537469396,target_sparsity_reached,4,4,0.0,1.0,False,,0,0,3.0335477490509164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.0450253650640048,0.01206856372727424,0.10985701492064237,0.8571428571428571,0.8571428571428571,0,0.0010081000218633562,10,28.0,0.32629633742073055,target_sparsity_reached,4,4,0.0,3.0,False,,0,0,3.151969343717998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.0450253650640048,0.01933737675851754,0.13905889672551536,0.75,1.0,0,0.002008699986618012,8,21.0,0.4694237697573516,noise_floor,0,7,0.00018159998580813408,18.25,True,,0,0,2.561835349538255,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.07087890863071275,0.022068696127446174,0.14855536384609672,0.8571428571428571,0.8571428571428571,0,0.002565100003266707,28,28.0,0.5999420118015028,target_sparsity_reached,4,4,0.0,1.0,False,,0,0,3.174846481582891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.07087890863071275,0.02921277543591745,0.17091745211041923,0.7857142857142857,0.7857142857142857,0,0.0009928000217769295,10,28.0,0.6973745369924905,target_sparsity_reached,6,6,0.0,3.0,False,,0,0,3.103575678425356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.07087890863071275,0.01853882636150587,0.13615735882245172,0.8214285714285714,0.9583333333333334,0,0.002643899992108345,10,24.0,0.7152026619447616,noise_floor,1,5,0.00023410003632307053,17.1,True,,0,0,2.6455363673057377,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04825429231959916,0.020087032327353104,0.14172872795362662,0.7857142857142857,0.7857142857142857,0,0.0023756000155117363,28,28.0,0.3387225898577958,target_sparsity_reached,6,6,0.0,1.0,False,,0,0,2.4953713169496172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04825429231959916,0.013718191881757337,0.11712468519384518,0.8571428571428571,0.8571428571428571,0,0.0011611000227276236,10,28.0,0.3418250928227655,target_sparsity_reached,4,4,0.0,3.0,False,,0,0,2.7916464694986813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04825429231959916,0.011915111352026875,0.10915636194023176,0.7857142857142857,1.0,0,0.0029916999919805676,9,22.0,0.49672994303268064,noise_floor,0,6,0.0002540000423323363,17.22222222222222,True,,0,0,2.1066667160007895,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.055891544805843366,0.01048180901835504,0.10238070627982129,0.8214285714285714,0.8214285714285714,0,0.0025677999947220087,28,28.0,0.4949522282845208,target_sparsity_reached,5,5,0.0,1.0,False,,0,0,3.628627316558884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.055891544805843366,0.10519844773076613,0.32434310187017407,0.5714285714285714,0.5714285714285714,0,0.0010036000167019665,10,28.0,0.7476961976567154,target_sparsity_reached,12,12,0.0,3.0,False,,0,0,2.79204604498949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.055891544805843366,0.056271822940363654,0.23721682684911638,0.7142857142857143,0.7142857142857143,0,0.003871900000376627,12,28.0,0.6050275686033929,target_sparsity_reached,8,8,0.00030840004910714924,16.333333333333332,True,cholesky_solve,1,0,2.8945299597425502,1.0,1.0,0.0,0.0,1.0,0.0,1.0
6,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.034923341958787504,0.0049273873762881995,0.07019535152905923,0.8571428571428571,0.8571428571428571,0,0.002355200005695224,28,28.0,0.23701530826427342,target_sparsity_reached,4,4,0.0,1.0,False,,0,0,3.001915906889267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.034923341958787504,0.006531324115774288,0.0808166079204905,0.7857142857142857,0.7857142857142857,0,0.0009741999965626746,10,28.0,0.29267742329044155,target_sparsity_reached,6,6,0.0,3.0,False,,0,0,3.146141909661943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.034923341958787504,0.019860325298218767,0.14092666638439572,0.7142857142857143,0.8,0,0.0043901000171899796,10,25.0,0.34990385511353245,noise_floor,5,8,0.0005499999679159373,17.9,True,,0,0,2.6736126137789014,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04569344912493615,0.023493272283665087,0.15327515220564972,0.8571428571428571,0.8571428571428571,0,0.003307499981019646,28,28.0,0.4836035894561414,target_sparsity_reached,4,4,0.0,1.0,False,,0,0,3.7991583045505464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04569344912493615,0.3071975539738184,0.5542540518334695,0.6071428571428571,0.6071428571428571,0,0.0010387999936938286,10,28.0,0.9282565276776937,target_sparsity_reached,11,11,0.0,3.0,False,,0,0,3.383243074971199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04569344912493615,0.05564985171077552,0.23590220793959416,0.75,0.75,0,0.003042199998162687,10,28.0,0.616431987892996,target_sparsity_reached,7,7,0.0002848000731319189,19.0,True,cholesky_solve,1,0,3.7661358110063734,1.0,1.0,0.0,0.0,1.0,0.0,1.0
8,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04168958888620322,0.027252007221218625,0.16508181977800773,0.75,0.75,0,0.002411299996310845,28,28.0,0.2963876792606197,target_sparsity_reached,7,7,0.0,1.0,False,,0,0,3.0104742273158065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04168958888620322,0.030493695446167614,0.17462444114776035,0.7142857142857143,0.7142857142857143,0,0.0012977000151295215,10,28.0,0.3182624570081087,target_sparsity_reached,8,8,0.0,3.0,False,,0,0,3.113223431016425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04168958888620322,0.02793974594695791,0.16715186492216566,0.7142857142857143,0.8333333333333334,0,0.002811299986205995,10,24.0,0.39178836336491085,noise_floor,4,8,0.00025239994283765554,17.2,True,,0,0,2.965280726055347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05414713710821944,0.02336586933469577,0.15285898512909135,0.7857142857142857,0.7857142857142857,0,0.002440599986584857,28,28.0,0.38018830678649834,target_sparsity_reached,6,6,0.0,1.0,False,,0,0,3.658222074326098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05414713710821944,0.018202195457469664,0.13491551229369314,0.7857142857142857,0.7857142857142857,0,0.0010729999921750277,10,28.0,0.38397074803698245,target_sparsity_reached,6,6,0.0,3.0,False,,0,0,3.19001293257307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05414713710821944,0.019505660592305872,0.1396626671387378,0.75,0.84,0,0.002436700015095994,10,25.0,0.5347258785721796,noise_floor,4,7,0.00022660009562969208,17.6,True,,0,0,3.110653152721797,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06288825564681677,0.029802013974730986,0.17263259823895077,0.75,0.75,0,0.0023138000105973333,28,28.0,0.45955774922194753,target_sparsity_reached,7,7,0.0,1.0,False,,0,0,2.870585161087619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06288825564681677,0.028427513545881057,0.16860460713124376,0.75,0.75,0,0.0009289000008720905,10,28.0,0.48465862861135345,target_sparsity_reached,7,7,0.0,3.0,False,,0,0,2.899014855075617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06288825564681677,0.02356810615235231,0.15351907422972663,0.75,0.9130434782608695,0,0.0025314000085927546,10,23.0,0.5910756309526645,noise_floor,2,7,0.00021880000713281333,16.3,True,,0,0,2.463394082941025,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06685869300556621,0.021420630506811453,0.14635788501755365,0.8214285714285714,0.8214285714285714,0,0.0026504999841563404,28,28.0,0.4925623098904484,target_sparsity_reached,5,5,0.0,1.0,False,,0,0,2.7762229329264705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06685869300556621,0.02753600165007576,0.1659397530734446,0.7857142857142857,0.7857142857142857,0,0.0010689000191632658,10,28.0,0.5590267580566564,target_sparsity_reached,6,6,0.0,3.0,False,,0,0,2.8146139290624173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06685869300556621,0.02122545969374952,0.14568960049965654,0.7857142857142857,0.9166666666666666,0,0.0024539000005461276,10,24.0,0.6494872159155818,noise_floor,2,6,0.00021980007295496762,17.2,True,,0,0,2.4885669940416064,0.0,0.0,0.0,0.0,1.0,0.0,1.0
12,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04554750872937307,0.013522195189029562,0.11628497404664784,0.8928571428571429,0.8928571428571429,0,0.0025206999853253365,28,28.0,0.5112742996159294,target_sparsity_reached,3,3,0.0,1.0,False,,0,0,3.021264804800107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04554750872937307,0.11940321605256748,0.3455477044527535,0.6428571428571429,0.6428571428571429,0,0.0009941999742295593,10,28.0,0.7671948073647125,target_sparsity_reached,10,10,0.0,3.0,False,,0,0,3.082526231067688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04554750872937307,0.08925297835446463,0.2987523696215055,0.6785714285714286,0.6785714285714286,0,0.004006400005891919,11,28.0,0.7149121376725612,target_sparsity_reached,9,9,0.0003063000040128827,17.363636363636363,True,cholesky_solve,1,0,3.0790012646829914,1.0,1.0,0.0,0.0,1.0,0.0,1.0
13,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04801163989039586,0.01344535707299902,0.11595411623999823,0.8214285714285714,0.8214285714285714,0,0.0027845999866258353,28,28.0,0.28237351358440493,target_sparsity_reached,5,5,0.0,1.0,False,,0,0,3.2427315902041007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04801163989039586,0.009292992537153462,0.09640016876102168,0.8214285714285714,0.8214285714285714,0,0.0010856000008061528,10,28.0,0.33317341570453135,target_sparsity_reached,5,5,0.0,3.0,False,,0,0,2.9888308275413613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04801163989039586,0.023727031266475733,0.15403581163637153,0.7142857142857143,0.9090909090909091,0,0.0023754000139888376,9,22.0,0.49452190147577907,noise_floor,2,8,0.00021589998505078256,17.22222222222222,True,,0,0,2.661652266767057,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05488010217024668,0.027557517560344975,0.16600457090196336,0.8214285714285714,0.8214285714285714,0,0.002467099984642118,28,28.0,0.4200021074991403,target_sparsity_reached,5,5,0.0,1.0,False,,0,0,2.9183483947218862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05488010217024668,0.038842242821821416,0.19708435458407503,0.7857142857142857,0.7857142857142857,0,0.0010231999913230538,10,28.0,0.5533436136465203,target_sparsity_reached,6,6,0.0,3.0,False,,0,0,3.134641628513814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05488010217024668,0.018041564969910388,0.1343188928256572,0.8214285714285714,0.9583333333333334,0,0.0029286000062711537,10,24.0,0.5538525266451065,noise_floor,1,5,0.000265000038780272,17.0,True,,0,0,2.759627092756607,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.0520371603337467,0.007056314916756714,0.08400187448358944,0.9285714285714286,0.9285714285714286,0,0.002771800005575642,28,28.0,0.38330998061468324,target_sparsity_reached,2,2,0.0,1.0,False,,0,0,2.869919729445421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.0520371603337467,0.008258888550853914,0.09087842731283323,0.8928571428571429,0.8928571428571429,0,0.0013080000062473118,10,28.0,0.39582396576038925,target_sparsity_reached,3,3,0.0,3.0,False,,0,0,2.8787843130585276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.0520371603337467,0.010055626402272096,0.10027774629633483,0.8214285714285714,1.0,0,0.0022979999775998294,9,23.0,0.521206217618139,noise_floor,0,5,0.00021590004325844347,17.77777777777778,True,,0,0,2.6440072104774175,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05791994767248707,0.03712863162954467,0.19268791251540576,0.8214285714285714,0.8214285714285714,0,0.0024153999984264374,28,28.0,0.7097419893685434,target_sparsity_reached,5,5,0.0,1.0,False,,0,0,3.4607950882649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05791994767248707,0.01675132289789449,0.1294269017549848,0.8928571428571429,0.8928571428571429,0,0.0012685000256169587,10,28.0,0.6140087658335952,target_sparsity_reached,3,3,0.0,3.0,False,,0,0,3.034356360930454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05791994767248707,0.016002996182150613,0.12650294930218273,0.8928571428571429,0.8928571428571429,0,0.0029815000016242266,11,28.0,0.6176076865595468,target_sparsity_reached,3,3,0.00027859999681822956,17.545454545454547,True,cholesky_solve,1,0,3.022835466673494,1.0,1.0,0.0,0.0,1.0,0.0,1.0
17,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04480157124014994,0.01216568125468055,0.11029814710447565,0.8214285714285714,0.8214285714285714,0,0.002464499993948266,28,28.0,0.3379286517933107,target_sparsity_reached,5,5,0.0,1.0,False,,0,0,3.2591278149833145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04480157124014994,0.03028140022631146,0.17401551719979302,0.7142857142857143,0.7142857142857143,0,0.0013746000186074525,10,28.0,0.4666990608790544,target_sparsity_reached,8,8,0.0,3.0,False,,0,0,3.00756855951525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04480157124014994,0.01247429556957833,0.11168838601026666,0.8214285714285714,0.8214285714285714,0,0.004528799996478483,11,28.0,0.3997267403297185,target_sparsity_reached,5,5,0.00035270003718324006,17.272727272727273,True,cholesky_solve,1,0,3.258178514065105,1.0,1.0,0.0,0.0,1.0,0.0,1.0
18,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.0595451614167016,0.008192879894484691,0.09051452863758774,0.9285714285714286,0.9285714285714286,0,0.002595500001916662,28,28.0,0.40407022439180146,target_sparsity_reached,2,2,0.0,1.0,False,,0,0,2.860129442670628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.0595451614167016,0.015568644703593109,0.12477437518814954,0.8571428571428571,0.8571428571428571,0,0.0009673000022303313,10,28.0,0.4622728263964152,target_sparsity_reached,4,4,0.0,3.0,False,,0,0,2.985896881526937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.0595451614167016,0.021110883997154956,0.14529584989652994,0.8214285714285714,0.9583333333333334,0,0.0023806999961379915,10,24.0,0.5883299049423489,noise_floor,1,5,0.00022050002007745206,16.9,True,,0,0,2.419050573727559,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04632197732310243,0.010077320142722872,0.10038585628823848,0.8571428571428571,0.8571428571428571,0,0.002372400020249188,28,28.0,0.326389665155217,target_sparsity_reached,4,4,0.0,1.0,False,,0,0,2.9260364016878113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04632197732310243,0.04979729786802959,0.2231530816906403,0.6428571428571429,0.6428571428571429,0,0.0010025000083260238,10,28.0,0.5197253218590276,target_sparsity_reached,10,10,0.0,3.0,False,,0,0,3.286196806659524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04632197732310243,0.01661237824980485,0.12888901524103927,0.7857142857142857,0.8148148148148148,0,0.0035109000164084136,11,27.0,0.40835718592703973,noise_floor,5,6,0.00031470003887079656,16.727272727272727,True,cholesky_solve,1,0,3.098301811199683,1.0,1.0,0.0,0.0,1.0,0.0,1.0
20,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06069747439329938,0.034598115245330095,0.18600568605644854,0.7857142857142857,0.7857142857142857,0,0.002771200001006946,28,28.0,0.49776616130196705,target_sparsity_reached,6,6,0.0,1.0,False,,0,0,2.566182938426256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06069747439329938,0.03158232707823838,0.1777141724180668,0.7857142857142857,0.7857142857142857,0,0.0013956000038888305,10,28.0,0.5738940640700186,target_sparsity_reached,6,6,0.0,3.0,False,,0,0,3.1226501346908857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06069747439329938,0.04009545450393903,0.2002384940613044,0.7142857142857143,0.8333333333333334,0,0.0023646000190638006,10,24.0,0.6480121540384801,noise_floor,4,8,0.00021839997498318553,17.0,True,,0,0,2.3455454429477176,0.0,0.0,0.0,0.0,1.0,0.0,1.0
21,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05230726702400459,0.020773045341069864,0.14412857225779302,0.8214285714285714,0.8214285714285714,0,0.0024438999826088548,28,28.0,0.5151004807361054,target_sparsity_reached,5,5,0.0,1.0,False,,0,0,3.248311123964052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,28,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05230726702400459,0.07234417047009445,0.26896871652683785,0.75,0.75,0,0.0010011000267695636,10,28.0,0.6762873157867068,target_sparsity_reached,7,7,0.0,3.0,False,,0,0,3.2443638243849113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,28,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05230726702400459,0.02922640132992218,0.17095730850104707,0.8214285714285714,0.8214285714285714,0,0.005692000006092712,11,28.0,0.5680835824627004,target_sparsity_reached,5,5,0.0008369000570382923,17.181818181818183,True,cholesky_solve,1,0,3.2691577187067775,1.0,1.0,0.0,0.0,1.0,0.0,1.0
22,28,OMP,96,256,0.375,gaussian,gaussian,20.0,0.060433773739219085,0.02583878226581457,0.1607444626287779,0.75,0.75,0,0.002459899988025427,28,28.0,0.4670872922752831,target_sparsity_reached,7,7,0.0,1.0,False,,0,0,2.922021801031597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
